service,state,sbytes,dbytes,sttl,dttl,sload,sloss,dloss,smean,dmean,response_body_len,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,attack_cat
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,4
5,0,320,1932,31,29,749210.8125,1,2,53,242,0,3,1,1,5,0,0,3,0
0,0,1540,1644,31,29,885821.625,4,4,96,91,0,12,6,1,6,0,0,7,0
4,0,1030,1124,254,252,13649.11328,2,2,103,141,147,1,1,1,1,0,0,1,4
6,1,114,0,254,0,152000000,0,0,57,0,0,22,6,6,22,0,0,22,6
0,1,232,0,254,0,92800000,0,0,116,0,0,1,1,1,1,0,0,1,8
4,0,526,268,254,252,6234.708984,2,1,53,45,0,2,1,1,2,0,0,2,5
0,0,3614,50036,31,29,384382.4375,7,24,60,807,0,11,1,1,1,0,0,6,0
0,0,4238,63516,31,29,1083077,7,30,59,858,0,17,1,1,2,0,0,9,0
0,0,1370,724,254,252,9094.175781,3,2,114,91,0,1,1,1,1,0,0,1,0
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,33,0,0,33,6
0,1,200,0,254,0,16326531,0,0,100,0,0,6,2,2,7,0,0,6,4
6,1,114,0,254,0,57000000,0,0,57,0,0,22,17,17,22,0,0,22,6
4,0,1684,10168,31,29,10783.06445,3,5,120,565,3924,3,3,1,1,0,0,1,0
4,0,868,268,254,252,31527.17383,2,1,87,45,0,1,1,1,1,0,0,1,4
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,7
0,1,200,0,254,0,266666656,0,0,100,0,0,3,1,1,4,0,0,3,4
0,2,520,304,31,29,1820303.375,0,0,130,76,0,5,1,1,4,0,0,5,0
0,0,564,354,254,252,4339.163574,2,1,56,44,0,3,1,1,1,0,0,1,7
6,2,146,178,31,29,567541.3125,0,0,73,89,0,3,1,1,2,0,0,4,0
4,0,1580,10168,31,29,11528.52344,3,5,132,565,3924,1,1,1,1,0,0,1,0
0,0,826,268,254,252,7933.218262,2,1,83,45,0,1,1,1,1,0,0,1,0
6,1,114,0,254,0,91200000,0,0,57,0,0,29,29,14,29,0,0,29,6
6,1,114,0,254,0,50666664,0,0,57,0,0,34,34,16,34,0,0,34,6
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,33,0,0,33,6
0,4,90,0,254,0,72000000,1,0,45,0,0,17,1,1,17,0,0,17,0
6,1,114,0,254,0,50666664,0,0,57,0,0,13,13,13,13,0,0,13,6
1,0,1162,1632,62,252,3841.476807,7,9,53,74,0,1,1,1,1,1,1,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,2,2,2,2,0,0,2,3
6,2,146,178,31,29,566990.25,0,0,73,89,0,1,1,1,1,0,0,2,0
5,0,8928,320,31,29,15580925,4,1,638,53,0,3,1,1,6,0,0,3,0
5,0,8928,320,31,29,248899.5625,4,1,638,53,0,3,1,1,3,0,0,7,0
6,1,114,0,254,0,91200000,0,0,57,0,0,26,16,16,26,0,0,26,6
5,0,8928,320,31,29,10859201,4,1,638,53,0,3,1,1,4,0,0,4,0
2,0,31878,1996,62,252,92977.44531,17,8,797,91,0,1,1,1,1,0,0,1,4
2,0,41297,1976,62,252,360428.7188,22,8,826,82,0,2,2,1,2,0,0,2,4
0,1,200,0,254,0,80000000,0,0,100,0,0,9,4,4,13,0,0,9,3
0,1,168,0,254,0,96000000,0,0,84,0,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,76000000,0,0,57,0,0,26,10,10,26,0,0,26,6
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
0,0,2524,2288,254,252,22776.59961,7,7,126,127,0,1,1,1,1,0,0,2,3
0,1,200,0,254,0,114285712,0,0,100,0,0,5,3,3,5,0,0,5,4
6,1,114,0,254,0,50666664,0,0,57,0,0,39,23,16,39,0,0,39,6
6,2,130,162,31,29,570801.3125,0,0,65,81,0,1,1,1,1,0,0,1,0
0,0,4656,3080,31,29,47680.10547,7,7,166,103,0,8,1,1,4,0,0,10,0
6,1,114,0,254,0,50666664,0,0,57,0,0,25,8,8,25,0,0,25,6
0,0,1470,1728,31,29,2650932.25,5,4,67,123,0,5,2,1,2,0,0,2,0
0,0,1494,748,254,252,10561.78809,3,2,125,94,0,8,1,1,3,0,0,3,5
0,0,484,354,254,252,3900.344238,2,1,48,44,0,1,1,1,1,0,0,1,5
0,2,986,86,62,252,49482.30078,2,1,164,43,0,12,6,1,12,0,0,12,0
0,1,200,0,254,0,133333328,0,0,100,0,0,11,3,3,14,0,0,11,2
6,1,114,0,254,0,57000000,0,0,57,0,0,16,16,16,16,0,0,16,6
0,0,4016,2456,31,29,5504081.5,7,7,223,136,0,3,1,1,4,0,0,10,0
0,1,200,0,254,0,200000000,0,0,100,0,0,4,3,3,4,0,0,4,3
0,0,2042,678,254,252,19259.93359,4,4,146,57,0,7,1,1,7,0,0,7,0
0,1,200,0,254,0,266666656,0,0,100,0,0,3,1,1,3,0,0,3,1
4,0,874,268,254,252,3505.622559,2,1,87,45,0,1,1,1,2,0,0,1,4
0,1,1080,0,254,0,617142848,0,0,540,0,0,1,1,1,3,0,0,1,4
6,2,146,178,31,29,552507.0625,0,0,73,89,0,5,1,1,3,0,0,3,0
6,1,114,0,254,0,114000000,0,0,57,0,0,33,23,12,33,0,0,33,6
0,0,2958,33044,31,29,532145.5,7,18,62,661,0,8,1,1,2,0,0,9,0
4,0,1168,80385,62,252,18766.29492,2,31,65,1218,38606,1,1,1,1,0,0,1,4
0,0,2958,32642,31,29,1369335.375,7,18,62,653,0,3,1,1,1,0,0,3,0
0,1,1064,0,254,0,354666656,0,0,532,0,0,1,1,1,1,0,0,1,5
0,0,564,354,254,252,4708.052246,2,1,56,44,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,114000000,0,0,57,0,0,18,13,13,18,0,0,18,6
0,1,104,0,254,0,46222220,0,0,52,0,0,1,1,1,1,0,0,1,5
6,1,114,0,254,0,76000000,0,0,57,0,0,34,34,16,34,0,0,34,6
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
2,0,5010,1808,62,252,26045.70117,8,8,228,90,0,1,1,1,2,0,0,1,4
0,0,564,354,254,252,3701.753906,2,1,56,44,0,3,1,1,3,0,0,3,7
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
0,0,1470,1728,31,29,118288.8594,5,4,67,123,0,4,2,1,2,0,0,2,0
4,0,848,2352,62,252,1916.647217,2,2,85,235,695,1,1,1,1,0,0,1,4
0,0,610,268,254,252,4543.465332,2,1,61,45,0,4,1,1,2,0,0,2,0
0,1,200,0,254,0,80000000,0,0,100,0,0,3,2,2,3,0,0,3,4
0,0,4222,64070,31,29,142341.9375,7,30,59,866,0,10,1,1,2,0,0,6,0
6,1,114,0,254,0,50666664,0,0,57,0,0,30,30,16,30,0,0,30,6
0,0,2542,23508,31,29,1225786.625,7,14,64,560,0,7,1,1,1,0,0,4,0
0,1,200,0,254,0,800000000,0,0,100,0,0,3,2,2,4,0,0,3,4
0,1,75,0,254,0,101333328,0,0,38,0,0,1,1,1,1,0,0,1,3
6,1,114,0,254,0,50666664,0,0,57,0,0,26,17,17,26,0,0,26,6
6,1,114,0,254,0,50666664,0,0,57,0,0,13,13,13,13,0,0,13,6
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,4
0,1,200,0,254,0,80000000,0,0,100,0,0,1,1,1,1,0,0,1,4
0,0,1458,826,254,252,7008.113281,3,2,122,83,0,1,1,1,1,0,0,1,5
0,0,2958,32642,31,29,83062.73438,7,18,62,653,0,2,1,1,1,0,0,4,0
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,4
6,2,132,164,31,29,492078.2813,0,0,66,82,0,3,3,1,3,0,0,3,0
0,0,2958,33044,31,29,345122.3438,7,18,62,661,0,4,1,1,1,0,0,2,0
0,0,2316,283230,62,252,11145.72266,6,113,48,1231,0,1,1,1,1,0,0,1,4
4,0,852,1268,62,252,17445.94336,2,2,85,159,207,2,1,1,1,0,0,1,4
0,0,486,268,254,252,7691.243652,2,1,49,45,0,11,2,1,11,0,0,12,5
0,2,520,304,31,29,1394725,0,0,130,76,0,4,1,1,4,0,0,8,0
0,0,3510,50036,31,29,690950.0625,7,24,61,807,0,5,1,1,1,0,0,5,0
2,0,37492,3380,31,29,1039426.125,18,8,721,80,0,2,2,1,1,0,0,1,0
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,3
6,1,114,0,254,0,76000000,0,0,57,0,0,23,7,7,23,0,0,23,6
4,0,566,268,254,252,7619.005371,2,1,57,45,0,4,2,1,3,0,0,3,5
6,1,114,0,254,0,50666664,0,0,57,0,0,28,11,11,28,0,0,28,6
6,1,114,0,254,0,152000000,0,0,57,0,0,13,13,5,13,0,0,13,6
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,4,0,0,3,3
4,0,994,268,254,252,36611.67969,2,1,99,45,0,2,1,1,1,0,0,1,4
0,0,13558,548216,31,29,95711.63281,21,197,57,1252,0,11,1,1,7,0,0,13,0
0,1,200,0,254,0,88888888,0,0,100,0,0,4,3,3,4,0,0,4,4
0,1,200,0,254,0,133333328,0,0,100,0,0,7,3,3,7,0,0,7,3
0,1,104,0,254,0,83200000,0,0,52,0,0,2,1,1,2,0,0,2,5
6,1,114,0,254,0,152000000,0,0,57,0,0,38,33,16,38,0,0,38,6
6,1,114,0,254,0,50666664,0,0,57,0,0,41,33,16,41,0,0,41,6
0,0,7816,15132,31,29,30297.3457,30,32,64,120,0,5,1,1,1,0,0,6,0
0,0,3960,2456,31,29,6313568.5,7,7,220,136,0,9,1,1,4,0,0,5,0
4,0,1052,824,31,29,1864372.5,2,2,132,82,83,1,1,1,2,0,0,4,0
7,0,3728,5474,31,29,4577221.5,7,7,117,228,0,2,1,1,1,0,0,1,0
4,0,900,268,254,252,11135.95313,2,1,90,45,0,2,1,1,1,0,0,1,7
6,1,114,0,254,0,91200000,0,0,57,0,0,15,15,15,15,0,0,15,6
6,1,114,0,254,0,50666664,0,0,57,0,0,19,18,18,19,0,0,19,6
0,0,808,268,254,252,7823.55127,2,1,81,45,0,4,1,1,5,0,0,5,0
6,1,114,0,254,0,91200000,0,0,57,0,0,19,17,17,19,0,0,19,6
6,1,114,0,254,0,50666664,0,0,57,0,0,27,9,9,27,0,0,27,6
0,1,168,0,254,0,224000000,0,0,84,0,0,6,1,1,3,0,0,3,7
6,1,114,0,254,0,57000000,0,0,57,0,0,47,6,5,47,0,0,47,6
2,0,58309,2028,62,252,294509.2188,28,8,940,78,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,114000000,0,0,57,0,0,37,24,11,37,0,0,37,6
6,1,114,0,254,0,76000000,0,0,57,0,0,27,11,11,27,0,0,27,6
1,0,2934,3742,31,29,9335.949219,11,15,56,69,0,1,1,1,7,1,1,1,0
6,1,114,0,254,0,76000000,0,0,57,0,0,40,34,18,40,0,0,40,6
0,0,4862,75600,31,29,415208.4688,7,36,58,879,0,5,1,1,1,0,0,3,0
0,1,1064,0,254,0,709333312,0,0,532,0,0,22,4,1,22,0,0,22,0
0,1,200,0,254,0,133333328,0,0,100,0,0,5,1,1,5,0,0,5,4
4,0,774,354,254,252,3852.869629,2,1,77,44,0,1,1,1,2,0,0,1,7
0,0,534,354,254,252,4736.204102,2,1,53,44,0,1,1,1,1,0,0,1,5
6,1,114,0,254,0,228000000,0,0,57,0,0,23,23,10,23,0,0,23,6
0,0,1048,268,62,252,29031.52539,2,1,105,45,0,1,1,1,1,0,0,1,4
0,0,208477,1300,254,252,652492,78,1,1287,43,0,3,1,1,1,0,0,2,5
0,0,2542,19266,31,29,767373.4375,7,13,64,482,0,5,1,1,1,0,0,3,0
0,0,3042,712,254,252,41990.68359,3,2,254,89,0,3,1,1,3,0,0,3,5
0,0,1068,622,254,252,137.247406,4,1,53,44,0,6,2,2,3,0,0,3,0
6,1,114,0,254,0,456000000,0,0,57,0,0,23,7,7,23,0,0,23,6
0,1,200,0,254,0,88888888,0,0,100,0,0,4,1,1,4,0,0,4,4
6,1,114,0,254,0,76000000,0,0,57,0,0,23,23,13,23,0,0,23,6
0,0,780,646,254,252,3747.128174,2,3,56,65,0,4,1,1,2,0,0,2,4
0,1,200,0,254,0,200000000,0,0,100,0,0,5,3,3,5,0,0,5,4
0,2,568,312,31,29,763611.875,0,0,142,78,0,9,1,1,3,0,0,11,0
0,1,503,0,64,0,34758620,0,0,252,0,0,37,37,37,37,0,0,37,0
0,0,3614,50036,31,29,1139787.5,7,24,60,807,0,2,1,1,1,0,0,5,0
0,0,13920,268,254,252,230408.1094,6,1,773,45,0,7,1,1,1,0,0,1,4
6,2,146,178,31,29,573110.9375,0,0,73,89,0,3,2,1,1,0,0,3,0
6,1,114,0,254,0,76000000,0,0,57,0,0,13,13,13,13,0,0,13,6
9,0,1046,26750,62,252,4739.724121,7,16,48,704,0,1,1,1,1,0,0,1,4
2,0,50361,1938,62,252,363986.0313,26,8,868,75,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,50666664,0,0,57,0,0,31,16,16,31,0,0,31,6
0,0,3806,51808,31,29,1111622,7,26,59,785,0,3,1,1,2,0,0,7,0
4,0,1684,10168,31,29,11577.50977,3,5,120,565,3924,2,1,1,1,0,0,3,0
6,2,130,162,31,29,537745.5625,0,0,65,81,0,1,1,1,1,0,0,2,0
0,0,1844,354,254,252,28202.99219,2,1,184,44,0,6,2,1,6,0,0,6,5
0,0,4456,3080,31,29,68944.90625,7,7,159,103,0,12,1,1,3,0,0,6,0
0,1,200,0,254,0,114285712,0,0,100,0,0,4,2,2,5,0,0,4,3
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,3
0,1,9792,0,254,0,1326.21936,0,0,272,0,0,1,1,1,1,0,0,1,4
0,0,534,354,254,252,3805.421143,2,1,53,44,0,2,1,1,2,0,0,2,5
0,0,534,354,254,252,3639.376221,2,1,53,44,0,1,1,1,1,0,0,1,0
6,2,146,178,31,29,564251.25,0,0,73,89,0,2,2,1,1,0,0,4,0
0,0,534,354,254,252,3908.674316,2,1,53,44,0,5,2,1,4,0,0,5,5
0,0,564,354,254,252,3718.084229,2,1,56,44,0,1,1,1,1,0,0,2,7
4,0,1684,10168,31,29,10778.5791,3,5,120,565,3924,1,1,1,2,0,0,3,0
2,0,37210,3380,31,29,766705.6875,18,8,716,80,0,2,1,1,1,0,0,1,0
0,0,4862,75600,31,29,877225,7,36,58,879,0,4,1,1,3,0,0,5,0
6,1,114,0,254,0,76000000,0,0,57,0,0,34,34,16,34,0,0,34,6
2,0,37808,3380,31,29,2476136.5,19,8,700,80,0,2,1,1,2,0,0,1,0
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,4
0,1,200,0,254,0,88888888,0,0,100,0,0,7,4,4,12,0,0,7,3
6,1,114,0,254,0,114000000,0,0,57,0,0,16,15,15,16,0,0,16,6
0,1,104,0,254,0,69333328,0,0,52,0,0,3,1,1,3,0,0,6,5
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,3,0,0,3,4
0,0,618,268,254,252,14304.65527,2,1,62,45,0,10,2,1,10,0,0,10,5
0,4,6264,0,254,0,1231.880127,0,0,108,0,0,1,1,1,1,0,0,1,3
0,0,1908,354,254,252,30126.60938,2,1,191,44,0,13,2,1,13,0,0,13,5
0,1,5248,0,254,0,12832.29395,0,0,64,0,0,1,1,1,1,0,0,1,4
0,0,3598,48918,31,29,1154508,7,24,60,789,0,18,1,1,1,0,0,1,0
1,0,2934,3740,31,29,822902.875,11,15,56,69,0,1,1,1,4,1,1,1,0
0,1,2082,0,254,0,2082000000,0,0,1041,0,0,1,1,1,1,0,0,1,5
6,1,114,0,254,0,50666664,0,0,57,0,0,44,28,14,44,0,0,44,6
6,1,114,0,254,0,50666664,0,0,57,0,0,34,34,18,34,0,0,34,6
6,1,114,0,254,0,91200000,0,0,57,0,0,14,14,7,15,0,0,14,6
2,0,37210,3380,31,29,8506250,18,8,716,80,0,2,1,1,4,0,0,4,0
6,2,130,162,31,29,219873.1406,0,0,65,81,0,2,1,1,6,0,0,4,0
0,0,980,734,254,252,5701.100098,3,2,82,92,0,2,1,1,3,0,0,2,5
0,0,3936,2456,31,29,4875266.5,7,7,219,136,0,15,1,1,5,0,0,19,0
0,1,200,0,254,0,266666656,0,0,100,0,0,6,3,3,6,0,0,6,3
6,1,114,0,254,0,65142856,0,0,57,0,0,39,33,17,39,0,0,39,6
0,1,200,0,254,0,266666656,0,0,100,0,0,5,2,2,5,0,0,5,4
1,0,1068,1662,62,252,8402.239258,7,9,53,76,0,1,1,1,2,1,1,1,4
0,1,60,0,0,0,0,0,0,60,0,0,4,1,1,4,0,0,4,4
6,1,114,0,254,0,114000000,0,0,57,0,0,37,22,8,37,0,0,37,6
6,1,114,0,254,0,57000000,0,0,57,0,0,16,16,16,16,0,0,16,6
1,0,1174,1740,62,252,3510.484863,7,9,53,73,0,1,1,1,2,1,1,1,4
6,1,114,0,254,0,50666664,0,0,57,0,0,34,17,17,34,0,0,34,6
0,0,3806,54798,31,29,729183.375,7,26,59,830,0,7,1,1,2,0,0,11,0
6,2,130,162,31,29,572057.1875,0,0,65,81,0,2,1,1,5,0,0,2,0
0,1,200,0,254,0,133333328,0,0,100,0,0,5,2,2,5,0,0,5,1
4,0,1684,10168,31,29,11355.24219,3,5,120,565,3924,1,1,1,1,0,0,1,0
0,2,192,96,62,252,11079.16016,1,1,48,48,0,1,1,1,1,0,0,1,0
0,1,104,0,254,0,104000000,0,0,52,0,0,6,2,1,6,0,0,6,5
0,2,986,86,62,252,23316.66992,2,1,164,43,0,9,3,1,9,0,0,13,0
2,0,37808,3276,31,29,564629.3125,19,8,700,82,0,2,1,1,2,0,0,1,0
0,0,634,268,254,252,22949.12305,2,1,63,45,0,1,1,1,1,0,0,2,8
4,0,1580,10168,31,29,10675.72461,3,4,132,565,3924,2,2,1,3,0,0,1,0
6,1,114,0,254,0,76000000,0,0,57,0,0,14,7,7,14,0,0,14,6
0,0,2298,354,254,252,14766.96875,2,1,230,44,0,1,1,1,1,0,0,2,3
0,0,1200,722,254,252,8034.680176,3,2,100,90,0,4,1,1,3,0,0,6,5
0,1,200,0,254,0,400000000,0,0,100,0,0,9,2,2,13,0,0,9,3
6,1,114,0,254,0,114000000,0,0,57,0,0,26,17,17,26,0,0,26,6
6,1,114,0,254,0,50666664,0,0,57,0,0,17,16,16,17,0,0,17,6
0,1,174,0,254,0,174000000,0,0,87,0,0,1,1,1,1,0,0,1,8
4,0,1324,9036,62,252,11649.13477,3,5,110,565,0,1,1,1,1,0,0,1,4
0,0,1018,818,254,252,6217.413086,3,2,85,82,0,11,1,1,6,0,0,8,5
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,3
0,1,200,0,254,0,160000000,0,0,100,0,0,6,3,3,6,0,0,6,4
6,1,114,0,254,0,50666664,0,0,57,0,0,34,16,16,34,0,0,34,6
6,1,114,0,254,0,228000000,0,0,57,0,0,33,17,17,33,0,0,33,6
0,0,2958,32642,31,29,346215.3125,7,18,62,653,0,8,1,1,1,0,0,4,0
6,2,130,162,31,29,519480.5,0,0,65,81,0,2,1,1,2,0,0,2,0
0,1,104,0,254,0,69333328,0,0,52,0,0,10,4,2,10,0,0,10,5
0,1,200,0,254,0,133333328,0,0,100,0,0,3,2,2,9,0,0,3,3
0,2,568,304,31,29,754650.125,0,0,142,76,0,9,1,1,3,0,0,3,0
0,0,3078,30506,31,29,290539.6563,7,18,62,610,0,4,1,1,1,0,0,1,0
6,1,114,0,254,0,50666664,0,0,57,0,0,32,27,12,32,0,0,32,6
0,1,1064,0,254,0,851200000,0,0,532,0,0,29,8,1,29,0,0,29,0
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,4
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,3
0,0,7106,268,254,252,161403.4531,4,1,508,45,0,1,1,1,1,0,0,1,3
0,0,1470,1728,31,29,2665401,5,4,67,123,0,6,1,1,1,0,0,11,0
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,4,0,0,3,2
0,1,200,0,254,0,114285712,0,0,100,0,0,8,5,5,10,0,0,8,4
0,1,168,0,254,0,134400000,0,0,84,0,0,1,1,1,1,0,0,1,7
6,1,114,0,254,0,50666664,0,0,57,0,0,33,16,16,33,0,0,33,6
0,1,2150,0,254,0,716666624,0,0,1075,0,0,7,2,1,4,0,0,4,5
0,0,756,268,254,252,7875.301758,2,1,76,45,0,2,1,1,2,0,0,2,5
0,0,208562,1386,254,252,590428.625,156,0,1272,43,0,2,2,2,2,0,0,2,5
0,0,4168,2768,31,29,158826.4531,7,7,189,115,0,9,1,1,3,0,0,5,0
0,0,756,268,254,252,8133.297363,2,1,76,45,0,1,1,1,1,0,0,1,5
0,1,200,0,254,0,200000000,0,0,100,0,0,8,2,2,13,0,0,8,3
6,2,130,162,31,29,500481.2188,0,0,65,81,0,2,1,1,1,0,0,3,0
0,0,2550,268,254,252,31180.90039,2,1,255,45,0,6,1,1,2,0,0,2,5
6,1,114,0,254,0,152000000,0,0,57,0,0,29,17,17,29,0,0,29,6
5,0,320,1910,31,29,761768.9375,1,2,53,239,0,3,1,1,6,0,0,3,0
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
0,1,200,0,254,0,80000000,0,0,100,0,0,7,3,3,10,0,0,7,7
4,0,1684,10168,31,29,12439.7002,3,5,120,565,3924,1,1,1,5,0,0,2,0
0,0,588,268,254,252,9856.750977,2,1,59,45,0,2,2,2,2,0,0,2,0
0,1,180,0,254,0,720000000,0,0,90,0,0,10,8,8,10,0,0,10,7
6,1,114,0,254,0,228000000,0,0,57,0,0,33,33,16,33,0,0,33,6
0,1,200,0,254,0,100000000,0,0,100,0,0,6,2,2,6,0,0,6,6
6,2,146,178,31,29,544268.375,0,0,73,89,0,1,1,1,1,0,0,2,0
5,0,424,8824,31,29,563829.8125,1,4,53,735,0,3,1,1,6,0,0,3,0
4,0,962,30252,62,252,25378.2832,2,11,80,1164,14336,2,2,1,2,0,0,2,4
0,1,168,0,254,0,96000000,0,0,84,0,0,5,1,1,1,0,0,1,7
0,0,608,646,254,252,5921.675781,2,3,61,65,0,2,1,1,3,0,0,2,4
6,1,114,0,254,0,50666664,0,0,57,0,0,15,15,15,15,0,0,15,6
4,0,1684,10168,31,29,11054.70215,3,5,120,565,3924,2,1,1,1,0,0,1,0
5,0,450,18938,62,252,1611.577148,1,8,45,947,0,1,1,1,2,0,0,1,4
6,1,114,0,254,0,45600000,0,0,57,0,0,25,17,17,25,0,0,25,6
4,0,926,1314,62,252,5231.395996,2,2,77,164,0,2,1,1,1,0,0,1,0
4,0,1684,10168,31,29,10883.00879,3,5,120,565,3924,2,1,1,2,0,0,2,0
6,1,114,0,254,0,76000000,0,0,57,0,0,24,16,16,24,0,0,24,6
6,1,114,0,254,0,50666664,0,0,57,0,0,24,15,15,24,0,0,24,6
0,1,200,0,254,0,100000000,0,0,100,0,0,5,2,2,5,0,0,5,4
0,0,1920,4312,31,29,2556039.75,6,6,87,180,0,7,1,1,1,0,0,3,0
6,1,114,0,254,0,152000000,0,0,57,0,0,26,14,14,26,0,0,26,6
0,2,544,304,31,29,1976983.625,0,0,136,76,0,12,1,1,3,0,0,8,0
0,1,200,0,254,0,266666656,0,0,100,0,0,5,1,1,5,0,0,5,4
0,1,200,0,254,0,88888888,0,0,100,0,0,3,3,3,3,0,0,3,4
6,1,114,0,254,0,50666664,0,0,57,0,0,13,13,13,13,0,0,13,6
4,0,838,1390,62,252,8070.021973,2,2,84,174,0,3,2,1,2,0,0,2,0
0,0,2158,2478,31,29,2367615.5,6,6,90,103,0,4,1,1,1,0,0,9,0
6,1,114,0,254,0,456000000,0,0,57,0,0,28,12,12,28,0,0,28,6
0,1,200,0,254,0,80000000,0,0,100,0,0,6,2,2,6,0,0,6,2
4,0,766,9644,62,252,23498.26172,2,5,77,689,4299,2,1,1,1,0,0,1,4
0,0,3102,354,254,252,14302.47363,1,0,310,44,0,4,2,2,3,0,0,3,5
6,1,11136,0,254,0,1600.756592,0,0,96,0,0,30,3,3,3,0,0,3,5
0,0,564,354,254,252,5469.952637,2,1,56,44,0,1,1,1,1,0,0,1,7
0,0,534,268,254,252,5711.647949,2,1,53,45,0,4,2,1,2,0,0,2,0
4,0,782,268,254,252,18482.23828,2,1,78,45,0,1,1,1,1,0,0,1,7
4,0,832,268,254,252,11623.19336,2,1,83,45,0,3,3,1,1,0,0,1,7
4,0,1580,10168,31,29,11533.26172,3,5,132,565,0,1,1,1,1,0,0,2,0
6,1,114,0,254,0,91200000,0,0,57,0,0,18,16,8,18,0,0,18,6
0,1,200,0,254,0,100000000,0,0,100,0,0,6,2,2,6,0,0,6,4
6,1,114,0,254,0,228000000,0,0,57,0,0,13,13,13,13,0,0,13,6
0,0,1596,268,254,252,60007.82813,2,1,160,45,0,3,1,1,2,0,0,2,3
0,1,2688,0,254,0,818.638123,0,0,64,0,0,1,1,1,23,0,0,1,7
0,0,948,268,254,252,35739.50781,2,1,95,45,0,5,4,1,5,0,0,5,5
0,0,614,268,254,252,10192.11621,2,1,61,45,0,7,2,1,7,0,0,8,0
4,0,838,5624,62,252,3652.044922,2,3,84,469,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,152000000,0,0,57,0,0,27,8,8,27,0,0,27,6
0,2,986,86,62,252,34558.6875,2,1,164,43,0,9,4,1,9,0,0,13,0
0,0,534,354,254,252,2234.584961,2,1,53,44,0,3,1,1,2,0,0,2,5
6,1,114,0,254,0,152000000,0,0,57,0,0,20,17,17,20,0,0,20,6
0,2,248562,1652,254,60,72731.59375,0,0,994,69,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,76000000,0,0,57,0,0,29,16,16,29,0,0,29,6
0,0,556,354,254,252,8765.158203,2,1,56,44,0,4,2,1,4,0,0,4,5
0,0,564,354,254,252,6308.227539,2,1,56,44,0,1,1,1,1,0,0,1,7
1,0,2934,3740,31,29,1069540.625,11,15,56,69,0,1,1,1,7,1,1,1,0
0,0,6560,812,254,252,83050.45313,4,2,469,102,0,1,1,1,1,0,0,1,4
6,1,114,0,254,0,14250000,0,0,57,0,0,21,13,13,21,0,0,21,6
0,1,200,0,254,0,29629630,0,0,100,0,0,12,4,4,17,0,0,12,4
0,1,1256,0,254,0,456727264,0,0,628,0,0,1,1,1,1,0,0,1,4
0,1,154,0,254,0,61600000,0,0,77,0,0,1,1,1,1,0,0,1,8
9,0,1122,6366,62,252,1951.146973,7,9,47,245,0,1,1,1,1,0,0,1,4
0,0,610,268,254,252,6305.325684,2,1,61,45,0,6,2,2,4,0,0,4,0
0,0,3614,50036,31,29,299170.8438,7,24,60,807,0,2,1,1,1,0,0,4,0
4,0,1218,19788,62,252,20737.31641,3,9,102,899,2789,1,1,1,1,0,0,1,4
1,0,1182,1632,62,252,5272.491699,7,9,54,74,0,1,1,1,2,1,1,1,4
6,1,114,0,254,0,57000000,0,0,57,0,0,28,16,16,28,0,0,28,6
4,0,918,2610,62,252,7599.121094,2,2,92,326,903,2,1,1,1,0,0,1,4
0,1,46,0,0,0,0,0,0,46,0,0,2,2,2,2,0,0,2,0
6,1,114,0,254,0,91200000,0,0,57,0,0,28,15,15,28,0,0,28,6
5,0,450,3754,62,252,5055.958984,1,3,45,375,0,1,1,1,2,0,0,1,4
