service,state,sbytes,dbytes,sttl,dttl,sload,sloss,dloss,smean,dmean,response_body_len,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,attack_cat
0,1,780,0,254,0,519999968,0,0,390,0,0,5,1,1,2,0,0,2,4
1,0,1272,1630,62,252,3381.262207,7,9,53,74,0,1,1,1,3,1,1,1,4
0,1,200,0,254,0,160000000,0,0,100,0,0,5,1,1,5,0,0,5,3
0,1,200,0,254,0,266666656,0,0,100,0,0,8,3,3,12,0,0,8,3
4,0,1296,268,254,252,27483.63867,2,1,130,45,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,4
0,4,2160,0,254,0,309.254303,0,0,108,0,0,1,1,1,3,0,0,1,4
0,4,4352,0,254,0,2018.529541,0,0,272,0,0,2,2,2,4,0,0,2,3
4,0,930,268,254,252,26174.6543,2,1,93,45,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,800000000,0,0,100,0,0,4,1,1,4,0,0,4,3
6,1,134,0,62,0,268000000,0,0,67,0,0,3,3,3,3,0,0,3,4
0,1,200,0,254,0,266666656,0,0,100,0,0,3,2,2,3,0,0,3,4
4,0,538,268,254,252,6363.848145,2,1,54,45,0,1,1,1,1,0,0,1,4
0,1,640,0,254,0,640000000,0,0,320,0,0,2,2,2,2,0,0,2,3
0,1,200,0,254,0,88888888,0,0,100,0,0,5,2,2,5,0,0,5,4
0,0,1138,268,254,252,20725.91406,2,1,114,45,0,1,1,1,1,0,0,1,4
0,4,16320,0,254,0,2316.932373,0,0,272,0,0,1,1,1,3,0,0,1,4
4,0,2352,319796,62,252,5724.311035,2,123,51,1279,154627,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,4
4,0,2102,283897,62,252,7608.411621,2,109,53,1279,137216,1,1,1,1,0,0,1,4
4,0,900,29320,62,252,5404.604004,2,11,75,1047,0,2,1,1,1,0,0,1,4
0,1,360,0,254,0,2139.571533,0,0,90,0,0,1,1,1,1,0,0,1,3
4,0,950,354,254,252,2724.582764,2,1,95,44,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,3
0,1,200,0,254,0,133333328,0,0,100,0,0,8,3,3,12,0,0,8,4
1,0,1186,1648,62,252,6126.07959,7,9,54,75,0,1,1,1,2,1,1,1,4
4,0,826,932,62,252,8916.520508,2,2,83,117,23,2,2,2,2,0,0,2,4
4,0,1382,1830,62,252,6679.481934,3,2,115,183,0,1,1,1,1,0,0,1,4
4,0,856,268,254,252,33105.04688,2,1,86,45,0,1,1,1,1,0,0,1,4
0,0,1106,23788,62,252,2502.599121,6,14,55,743,0,3,1,1,1,0,0,3,4
0,4,1088,0,254,0,10504.14356,0,0,272,0,0,2,1,1,2,0,0,2,3
0,1,200,0,254,0,266666656,0,0,100,0,0,2,1,1,2,0,0,2,3
0,1,200,0,254,0,160000000,0,0,100,0,0,3,1,1,3,0,0,3,4
4,0,832,268,254,252,7881.51416,2,1,83,45,0,3,2,1,1,0,0,1,3
0,1,200,0,254,0,88888888,0,0,100,0,0,5,4,4,5,0,0,5,4
0,1,200,0,254,0,44444444,0,0,100,0,0,4,1,1,4,0,0,4,3
0,1,200,0,254,0,88888888,0,0,100,0,0,7,1,1,7,0,0,7,4
4,0,782,5970,62,252,7658.240234,2,2,78,597,2540,1,1,1,16,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,10,4,4,11,0,0,10,3
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,5,0,0,3,4
0,1,200,0,254,0,100000000,0,0,100,0,0,6,2,2,6,0,0,6,3
0,1,1890,0,254,0,13228.30664,0,0,45,0,0,1,1,1,1,0,0,1,3
2,0,2402,1874,62,252,10389.35645,7,8,120,94,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,160000000,0,0,100,0,0,3,2,2,9,0,0,3,4
0,1,200,0,254,0,160000000,0,0,100,0,0,6,3,3,6,0,0,6,3
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,4
0,1,200,0,254,0,133333328,0,0,100,0,0,5,2,2,5,0,0,5,4
0,1,200,0,254,0,160000000,0,0,100,0,0,5,3,3,8,0,0,5,4
2,0,92749,2222,62,252,303889.75,41,8,1054,74,0,1,1,1,4,0,0,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,3,1,1,3,0,0,3,3
4,0,1614,354,254,252,12503.8584,2,1,161,44,0,2,1,1,1,0,0,1,4
2,0,483359,4016,62,252,673588.375,189,8,1259,54,0,1,1,1,1,0,0,1,4
0,0,1008,5538,62,252,10326.7793,6,8,56,277,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,9,3,3,13,0,0,9,3
5,0,2084,365534,62,252,4910.861328,1,139,43,1296,0,1,1,1,2,0,0,1,4
2,0,127644,2308,62,252,158327.3281,54,8,1100,72,0,2,1,1,2,0,0,1,4
0,1,200,0,254,0,114285712,0,0,100,0,0,4,2,2,4,0,0,4,4
4,0,816,1760,62,252,5560.935547,2,2,82,176,0,2,2,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,4,4,4,0,0,4,4
0,0,968,856,254,252,4509.740234,3,2,81,86,0,2,1,1,1,0,0,1,3
0,1,200,0,254,0,200000000,0,0,100,0,0,3,1,1,4,0,0,3,3
0,1,200,0,254,0,266666656,0,0,100,0,0,3,2,2,3,0,0,3,3
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,4
9,0,962,3740,62,252,8522.899414,7,8,48,187,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,200000000,0,0,100,0,0,7,3,3,9,0,0,7,4
4,0,758,1362,62,252,6759.766113,2,2,76,136,241,2,1,1,2,0,0,1,4
0,2,728,384,254,60,4051.320557,0,0,182,192,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,4
0,1,200,0,254,0,114285712,0,0,100,0,0,6,2,2,6,0,0,6,3
0,1,200,0,254,0,80000000,0,0,100,0,0,9,3,3,12,0,0,9,4
0,1,200,0,254,0,88888888,0,0,100,0,0,5,2,2,5,0,0,5,4
0,4,8640,0,254,0,1147.749878,0,0,108,0,0,1,1,1,1,0,0,1,4
2,0,9014,1848,62,252,36296.375,9,8,376,92,0,1,1,1,1,0,0,1,4
2,0,368703,3674,62,252,487022.1563,142,8,1271,56,0,1,1,1,1,0,0,1,4
9,0,6372,1072340,62,252,6498.32373,7,414,44,1289,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,7,2,2,7,0,0,7,3
4,0,3814,268,254,252,44207.97656,3,1,318,45,0,1,1,1,1,0,0,2,4
0,1,200,0,254,0,133333328,0,0,100,0,0,4,1,1,4,0,0,4,4
4,0,2120,856,254,252,49441.42969,3,2,177,107,27,2,2,1,1,0,0,1,4
4,0,820,8124,62,252,4907.114746,2,3,82,677,3581,1,1,1,1,0,0,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,5,1,1,5,0,0,5,3
4,0,62001,526,254,252,1548141.75,24,1,1148,44,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,6,2,2,6,0,0,6,3
0,1,200,0,254,0,160000000,0,0,100,0,0,4,1,1,4,0,0,4,4
0,1,200,0,254,0,266666656,0,0,100,0,0,4,2,2,5,0,0,4,4
2,0,308902,3204,62,252,1541544.125,123,8,1226,59,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,3,0,0,3,4
0,1,200,0,254,0,160000000,0,0,100,0,0,6,3,3,6,0,0,6,3
4,0,800,2470,62,252,21435.10938,2,2,80,309,837,1,1,1,1,0,0,1,4
4,0,1054,20904,62,252,30381.09961,2,8,88,1045,0,2,1,1,1,0,0,1,3
0,1,12832,0,254,0,3008.379883,0,0,458,0,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,160000000,0,0,100,0,0,2,2,2,3,0,0,2,4
0,1,18480,0,254,0,3316.659912,0,0,440,0,0,1,1,1,1,0,0,1,3
0,1,200,0,254,0,266666656,0,0,100,0,0,6,3,3,6,0,0,6,3
4,0,788,1214,62,252,5842.196777,2,2,79,152,188,1,1,1,30,0,0,1,3
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,4
0,1,200,0,254,0,160000000,0,0,100,0,0,2,1,1,2,0,0,2,4
0,1,200,0,254,0,100000000,0,0,100,0,0,8,1,1,9,0,0,8,3
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,3,0,0,3,4
0,1,200,0,254,0,133333328,0,0,100,0,0,12,3,3,17,0,0,12,3
4,0,1080,268,254,252,39729.00781,2,1,108,45,0,1,1,1,2,0,0,1,4
1,0,2564,840,254,252,9407.523438,3,3,214,84,0,1,1,1,1,0,0,2,4
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,3
4,0,808,6174,62,252,3036.311035,2,3,81,617,2635,1,1,1,1,0,0,1,3
5,0,364,866,62,252,4084.774902,1,2,46,108,0,1,1,1,2,0,0,1,4
0,1,200,0,254,0,133333328,0,0,100,0,0,11,4,4,14,0,0,11,3
1,0,1194,1650,62,252,6543.375488,7,9,54,75,0,1,1,1,2,1,1,1,4
0,2,568,432,254,60,2777.200684,0,0,142,216,0,2,2,2,2,0,0,2,4
2,0,82012,2002,62,252,737349.6875,36,8,1051,72,0,1,1,1,1,0,0,1,4
0,0,608,646,254,252,3138.425049,2,3,61,65,0,2,1,1,2,0,0,2,4
5,0,364,1258,62,252,707.304382,1,2,46,157,0,1,1,1,2,0,0,1,4
0,0,608,646,254,252,4634.895996,2,3,61,65,0,2,1,1,2,0,0,2,4
0,1,200,0,254,0,133333328,0,0,100,0,0,6,3,3,6,0,0,6,3
0,1,200,0,254,0,200000000,0,0,100,0,0,6,3,3,6,0,0,6,4
0,1,200,0,254,0,266666656,0,0,100,0,0,7,2,2,7,0,0,7,4
0,1,200,0,254,0,266666656,0,0,100,0,0,6,2,2,6,0,0,6,4
4,0,768,4314,62,252,8073.819336,2,3,77,360,1663,2,1,1,26,0,0,1,4
0,0,1000,4624,62,252,5794.137695,6,8,56,231,0,1,1,1,1,0,0,1,4
0,1,9792,0,254,0,1326.21936,0,0,272,0,0,1,1,1,1,0,0,1,3
0,1,200,0,254,0,100000000,0,0,100,0,0,3,1,1,3,0,0,3,4
0,1,200,0,254,0,266666656,0,0,100,0,0,5,2,2,5,0,0,5,3
0,1,200,0,254,0,133333328,0,0,100,0,0,5,2,2,5,0,0,5,4
4,0,812,268,254,252,19139.32031,2,1,81,45,0,1,1,1,1,0,0,1,4
0,1,180,0,254,0,360000000,0,0,90,0,0,10,9,9,10,0,0,10,3
0,1,200,0,254,0,88888888,0,0,100,0,0,5,2,2,5,0,0,5,3
0,1,200,0,254,0,200000000,0,0,100,0,0,4,2,2,4,0,0,4,4
0,1,200,0,254,0,88888888,0,0,100,0,0,6,1,1,6,0,0,6,4
1,0,1358,1836,62,252,2651.641357,7,9,52,71,0,1,1,1,2,1,1,1,4
0,1,180,0,254,0,180000000,0,0,90,0,0,7,7,7,7,0,0,7,3
0,1,900,0,254,0,438.40152,0,0,45,0,0,2,2,2,3,0,0,2,3
0,1,200,0,254,0,800000000,0,0,100,0,0,3,3,3,3,0,0,3,4
2,0,2276,1772,62,252,21274.60742,7,8,114,89,0,1,1,1,1,0,0,1,4
0,0,1086,31162,62,252,12547.95117,6,17,54,820,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,800000000,0,0,100,0,0,3,1,1,3,0,0,3,4
0,1,200,0,254,0,88888888,0,0,100,0,0,7,3,3,12,0,0,7,4
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,4
0,1,200,0,254,0,100000000,0,0,100,0,0,7,3,3,7,0,0,7,4
0,0,1128,31804,62,252,3370.622559,6,17,56,837,0,2,1,1,1,0,0,1,4
4,0,792,1378,62,252,17625.01172,2,2,79,172,284,1,1,1,1,0,0,1,3
1,0,1182,1654,62,252,7616.182129,7,9,54,75,0,1,1,1,2,1,1,1,4
0,1,200,0,254,0,160000000,0,0,100,0,0,3,1,1,3,0,0,3,4
4,0,1224,3684,62,252,20979.60938,3,3,102,368,171,1,1,1,1,0,0,2,4
1,0,2156,700,254,252,35233.29688,4,4,154,58,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,6,1,1,6,0,0,6,3
4,0,2984,474323,62,252,12085.12695,2,181,48,1296,229572,1,1,1,1,0,0,1,4
0,1,360,0,254,0,2134.587891,0,0,90,0,0,1,1,1,1,0,0,1,3
1,0,1178,1618,62,252,4732.659668,7,9,54,74,0,1,1,1,3,1,1,1,4
0,1,200,0,254,0,133333328,0,0,100,0,0,4,2,2,4,0,0,4,4
2,0,79596,2256,62,252,576472.5625,35,8,1047,81,0,1,1,1,2,0,0,1,4
0,1,200,0,254,0,114285712,0,0,100,0,0,6,2,2,6,0,0,6,4
4,0,820,2552,62,252,19843.17578,2,2,82,319,867,1,1,1,2,0,0,1,3
0,0,1026,3892,62,252,2168.188477,6,7,57,216,0,3,1,1,1,0,0,2,4
0,1,104,0,254,0,69333328,0,0,52,0,0,1,1,1,1,0,0,1,3
0,1,200,0,254,0,266666656,0,0,100,0,0,4,3,3,4,0,0,4,4
0,1,200,0,254,0,400000000,0,0,100,0,0,12,4,4,17,0,0,12,3
4,0,840,2192,62,252,5501.172852,2,2,84,219,0,1,1,1,1,0,0,1,4
1,0,1198,1710,62,252,5181.250488,7,9,54,71,0,1,1,1,2,1,1,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,6,1,1,7,0,0,6,3
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,3
4,0,816,1084,62,252,4690.57373,2,2,82,136,134,1,1,1,1,0,0,1,4
0,0,1170,268,254,252,11672.81152,2,1,117,45,0,2,1,1,1,0,0,1,4
0,1,2184,0,254,0,1326.921387,0,0,52,0,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,6,1,1,6,0,0,6,3
5,0,364,3754,62,252,1542.949585,1,3,46,375,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,5,3,3,5,0,0,5,4
0,1,200,0,254,0,266666656,0,0,100,0,0,6,3,3,6,0,0,6,4
0,1,200,0,254,0,88888888,0,0,100,0,0,12,3,3,16,0,0,12,4
4,0,1028,268,254,252,33870.40625,2,1,103,45,0,2,1,1,2,0,0,2,4
4,0,818,6072,62,252,11914.24023,2,3,82,607,2560,1,1,1,1,0,0,2,4
0,1,200,0,254,0,88888888,0,0,100,0,0,5,4,4,5,0,0,5,3
0,1,180,0,254,0,80000000,0,0,90,0,0,4,2,2,3,0,0,3,4
0,1,200,0,254,0,100000000,0,0,100,0,0,4,1,1,4,0,0,4,3
0,1,200,0,254,0,266666656,0,0,100,0,0,8,3,3,12,0,0,8,3
5,0,364,1152,62,252,2375.938232,1,2,46,144,0,1,1,1,1,0,0,1,4
4,0,934,15548,62,252,2565.436035,2,7,78,777,7112,1,1,1,1,0,0,1,4
0,1,200,0,254,0,133333328,0,0,100,0,0,5,2,2,5,0,0,5,4
4,0,790,926,62,252,15875.23047,2,2,79,116,44,2,2,1,2,0,0,2,3
3,1,136,0,254,0,181333328,0,0,68,0,0,1,1,1,1,0,0,1,3
0,1,200,0,254,0,80000000,0,0,100,0,0,1,1,1,1,0,0,1,4
0,1,5248,0,254,0,6694.637207,0,0,64,0,0,1,1,1,1,0,0,1,3
4,0,828,1230,62,252,5702.96582,2,2,83,123,0,1,1,1,1,0,0,1,4
2,0,92955,2244,62,252,255007.5781,42,8,1033,70,0,1,1,1,23,0,0,1,4
4,0,1358,1048,62,252,20126.9043,3,2,113,131,109,2,2,1,1,0,0,1,4
0,0,8342,1581847,62,252,4021.12207,0,572,43,1371,0,1,1,1,1,0,0,1,3
2,0,98484,2184,62,252,347118.6875,42,8,1094,73,0,1,1,1,1,0,0,1,4
4,0,968,1622,62,252,25942.24609,2,2,97,203,393,1,1,1,1,0,0,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,5,2,2,5,0,0,5,4
4,0,1048,50403,62,252,9414.637695,2,20,66,1146,24064,1,1,1,1,0,0,1,4
0,1,200,0,254,0,133333328,0,0,100,0,0,4,2,2,4,0,0,4,4
4,0,866,1792,62,252,8227.696289,2,2,87,179,431,1,1,1,1,0,0,2,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,3
0,4,6264,0,254,0,1231.880127,0,0,108,0,0,1,1,1,1,0,0,1,3
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,4
0,1,200,0,254,0,88888888,0,0,100,0,0,8,6,6,8,0,0,8,3
4,0,916,23636,62,252,27032.57227,2,9,76,1074,11118,2,1,1,2,0,0,2,4
0,1,200,0,254,0,200000000,0,0,100,0,0,8,3,3,10,0,0,8,3
0,2,248562,1652,254,60,54394.88281,0,0,994,69,0,1,1,1,1,0,0,1,4
0,0,888,268,254,252,22817.45703,2,1,89,45,0,1,1,1,1,0,0,7,3
4,0,866,268,254,252,32112.14648,2,1,87,45,0,1,1,1,1,0,0,2,4
4,0,754,354,254,252,10787.60254,2,1,75,44,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,1,1,4,0,0,4,4
5,0,364,852,62,252,5911.731934,1,2,46,107,0,1,1,1,2,0,0,1,4
4,0,844,1334,62,252,11554.69531,2,2,84,167,256,2,1,1,1,0,0,1,4
0,2,824,432,254,60,3655.847412,0,0,206,216,0,1,1,1,2,0,0,1,4
1,0,1264,1646,62,252,2338.811035,7,9,53,75,0,1,1,1,2,1,1,1,4
2,0,5509,1706,62,252,20159.09766,9,8,230,78,0,1,1,1,1,0,0,1,4
4,0,1196,1048,254,252,29238.69336,2,2,120,131,98,2,1,1,1,0,0,1,4
0,1,82,0,254,0,82000000,0,0,41,0,0,1,1,1,1,0,0,1,3
0,1,200,0,254,0,100000000,0,0,100,0,0,14,5,5,17,0,0,14,3
0,1,200,0,254,0,100000000,0,0,100,0,0,6,1,1,6,0,0,6,4
0,1,200,0,254,0,160000000,0,0,100,0,0,12,4,4,17,0,0,12,3
4,0,37948,440,254,252,791986.5,15,1,1054,44,0,3,2,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,3
0,0,1004,4318,62,252,5888.101562,6,8,56,216,0,1,1,1,19,0,0,1,4
0,0,1018,4276,62,252,2860.347656,6,8,57,214,0,1,1,1,1,0,0,2,4
4,0,822,354,254,252,13106.5957,2,1,82,44,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,5,2,2,5,0,0,5,4
2,0,155277,2552,62,252,1042630.688,65,8,1142,71,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,8,1,1,8,0,0,8,4
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,4,0,0,3,4
11,0,540,1860,62,252,18981.50195,2,2,54,233,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,800000000,0,0,100,0,0,3,2,2,4,0,0,3,3
0,1,304,0,254,0,405333312,0,0,152,0,0,6,1,1,5,0,0,4,4
0,1,5248,0,254,0,6395.964355,0,0,64,0,0,1,1,1,1,0,0,1,3
4,0,798,2342,62,252,3929.861084,2,2,80,234,704,2,1,1,1,0,0,1,4
4,0,842,976,62,252,6986.126953,2,2,84,98,18,1,1,1,1,0,0,1,4
4,0,888,268,254,252,6491.557129,2,1,89,45,0,1,1,1,1,0,0,1,3
9,0,2242,281674,62,252,4390.007812,7,114,45,1214,0,1,1,1,1,0,0,1,4
0,0,1908,268,254,252,75540.96875,2,1,191,45,0,1,1,1,1,0,0,1,4
0,0,950,622,254,252,7813.899902,4,4,68,52,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,114285712,0,0,100,0,0,7,2,2,7,0,0,7,4
5,0,450,3754,62,252,1692.626343,1,3,45,375,0,1,1,1,2,0,0,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,3,1,1,4,0,0,3,4
0,1,200,0,254,0,114285712,0,0,100,0,0,3,2,2,3,0,0,3,4
0,1,200,0,254,0,266666656,0,0,100,0,0,4,2,2,4,0,0,4,4
4,0,1222,56497,62,252,10346.62598,2,22,76,1177,27046,3,1,1,2,0,0,3,4
0,1,200,0,254,0,266666656,0,0,100,0,0,7,2,2,7,0,0,7,3
4,0,826,1480,62,252,4566.171387,2,2,83,148,286,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,8,4,4,15,0,0,8,4
2,0,58306,1978,62,252,175843.4219,27,8,972,76,0,1,1,1,1,0,0,1,4
0,0,1628,268,254,252,45129.73438,2,1,163,45,0,2,1,1,2,0,0,2,4
0,1,200,0,254,0,80000000,0,0,100,0,0,1,1,1,1,0,0,1,4
0,1,1186,0,254,0,1186000000,0,0,593,0,0,2,1,1,1,0,0,1,4
0,0,19894,354,254,252,420298.9688,8,1,904,44,0,2,1,1,44,0,0,1,3
0,1,200,0,254,0,266666656,0,0,100,0,0,6,2,2,6,0,0,6,4
0,1,200,0,254,0,80000000,0,0,100,0,0,5,1,1,5,0,0,5,3
1,0,1252,1636,62,252,2411.559082,7,9,52,74,0,1,1,1,4,1,1,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,8,3,3,8,0,0,8,4
0,1,200,0,254,0,200000000,0,0,100,0,0,6,2,2,6,0,0,6,3
0,1,200,0,254,0,80000000,0,0,100,0,0,4,2,2,4,0,0,4,4
0,1,200,0,254,0,88888888,0,0,100,0,0,3,3,3,3,0,0,3,4
0,1,200,0,254,0,800000000,0,0,100,0,0,3,1,1,3,0,0,3,4
1,0,1272,1860,62,252,2628.920898,7,9,53,66,0,1,1,1,2,1,1,1,4
4,0,782,6598,62,252,28710.37891,2,4,78,550,2797,1,1,1,2,0,0,1,4
9,0,1476,122574,62,252,13558.4541,7,52,46,1135,0,1,1,1,1,0,0,1,4
4,0,1070,268,254,252,41681.99609,2,1,107,45,0,1,1,1,1,0,0,1,4
0,0,9822,268,254,252,494695.3125,5,1,614,45,0,2,1,1,1,0,0,1,3
0,1,200,0,254,0,88888888,0,0,100,0,0,6,2,2,7,0,0,6,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,3
0,2,262328,14018,254,252,34952.16797,270,0,484,43,0,2,1,1,2,0,0,3,3
0,1,200,0,254,0,160000000,0,0,100,0,0,13,4,4,13,0,0,13,4
2,0,31141,2076,62,252,154274.1094,17,8,741,80,0,1,1,1,1,0,0,1,4
4,0,2130,1156,254,252,9236.871094,3,2,178,116,109,1,1,1,1,0,0,1,4
0,1,180,0,254,0,720000000,0,0,90,0,0,4,4,3,3,0,0,3,3
4,0,756,1032,62,252,11091.29492,2,2,76,129,113,1,1,1,1,0,0,1,3
0,1,200,0,254,0,800000000,0,0,100,0,0,2,1,1,3,0,0,2,3
2,0,7505780,38736,62,252,1006942,2840,8,1320,44,0,1,1,1,1,0,0,1,4
4,0,1774,33464,62,252,24983.625,4,14,111,1046,109,2,2,1,2,0,0,2,4
4,0,980,42942,62,252,13670.7959,2,16,70,1193,20484,2,2,1,1,0,0,1,4
4,0,872,354,254,252,15285.86816,2,1,87,44,0,2,1,1,1,0,0,1,4
0,1,200,0,254,0,800000000,0,0,100,0,0,5,1,1,5,0,0,5,4
0,1,200,0,254,0,88888888,0,0,100,0,0,5,5,5,5,0,0,5,3
0,1,200,0,254,0,160000000,0,0,100,0,0,6,2,2,6,0,0,6,3
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,3
0,1,200,0,254,0,266666656,0,0,100,0,0,5,2,2,5,0,0,5,4
4,0,930,23178,62,252,28289.17578,2,9,78,1054,0,2,1,1,1,0,0,1,4
4,0,820,4456,254,252,9859.110352,2,3,82,371,1743,3,2,1,4,0,0,3,4
0,1,200,0,254,0,266666656,0,0,100,0,0,3,1,1,3,0,0,3,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,3
0,1,200,0,254,0,100000000,0,0,100,0,0,5,2,2,5,0,0,5,4
0,1,200,0,254,0,88888888,0,0,100,0,0,2,1,1,2,0,0,2,4
0,4,4352,0,254,0,2018.529541,0,0,272,0,0,2,2,2,4,0,0,2,4
0,0,694,646,254,252,3716.263184,2,3,58,65,0,2,1,1,2,0,0,2,4
0,1,200,0,254,0,100000000,0,0,100,0,0,4,1,1,4,0,0,4,4
4,0,814,6732,62,252,16101.75098,2,4,81,561,2872,1,1,1,1,0,0,1,4
0,1,200,0,254,0,100000000,0,0,100,0,0,4,1,1,4,0,0,4,4
0,1,200,0,254,0,266666656,0,0,100,0,0,8,2,2,13,0,0,8,3
0,1,200,0,254,0,114285712,0,0,100,0,0,8,5,5,10,0,0,8,3
4,0,848,354,254,252,4186.585449,2,1,85,44,0,3,2,1,1,0,0,1,4
1,0,1158,1642,62,252,6064.560547,7,9,53,75,0,1,1,1,2,1,1,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,6,3,3,6,0,0,6,3
4,0,814,3572,62,252,2721.870117,2,3,81,298,1291,2,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,5,3,3,5,0,0,5,3
0,1,156,0,254,0,104000000,0,0,78,0,0,2,2,2,2,0,0,2,4
0,1,200,0,254,0,88888888,0,0,100,0,0,6,2,2,6,0,0,6,3
2,0,93957,2204,62,252,193335.1563,41,8,1068,69,0,1,1,1,1,0,0,1,4
4,0,2634,374787,62,252,8142.019043,2,144,51,1275,181230,1,1,1,1,0,0,1,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,4
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,6,0,0,4,3
0,1,1242,0,254,0,451636352,0,0,621,0,0,3,1,1,1,0,0,1,3
4,0,1190,268,254,252,42701.43359,2,1,119,45,0,1,1,1,1,0,0,1,4
9,0,1194,58322,62,252,2977.011719,7,28,46,972,0,1,1,1,1,0,0,1,4
0,0,694,646,254,252,5299.600098,2,3,58,65,0,3,1,1,3,0,0,3,4
0,1,180,0,254,0,80000000,0,0,90,0,0,7,7,7,7,0,0,7,4
0,1,200,0,254,0,88888888,0,0,100,0,0,8,2,2,15,0,0,8,3
0,0,40418,440,254,252,1162723.75,16,1,1064,44,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,160000000,0,0,100,0,0,6,2,2,6,0,0,6,3
0,1,200,0,254,0,88888888,0,0,100,0,0,13,4,4,13,0,0,13,3
2,0,4204,1696,62,252,41209.58984,8,8,191,85,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,266666656,0,0,100,0,0,9,3,3,13,0,0,9,4
4,0,60013,526,254,252,702073.125,23,1,1154,44,0,1,1,1,1,0,0,1,4
0,1,200,0,254,0,200000000,0,0,100,0,0,3,1,1,3,0,0,3,4
0,0,1212,268,254,252,41754.97266,2,1,121,45,0,2,1,1,1,0,0,1,4
4,0,824,1868,62,252,13778.37695,2,2,82,234,520,1,1,1,1,0,0,1,4
4,0,766,6020,62,252,6943.754395,2,3,77,602,2570,1,1,1,1,0,0,1,4
0,1,200,0,254,0,800000000,0,0,100,0,0,5,1,1,5,0,0,5,4
