service,state,sbytes,dbytes,sttl,dttl,sload,sloss,dloss,smean,dmean,response_body_len,ct_srv_src,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_srv_dst,attack_cat
0,1,200,0,254,0,88888888,0,0,100,0,0,7,2,2,7,0,0,7,1
6,1,114,0,254,0,57000000,0,0,57,0,0,18,18,18,18,0,0,18,2
6,1,114,0,254,0,57000000,0,0,57,0,0,13,13,7,13,0,0,13,2
9,0,1384,82504,62,252,6468.279297,7,37,46,1058,0,1,1,1,1,0,0,1,1
0,0,131624,870,254,252,558608.625,49,1,1266,44,0,3,1,1,2,0,0,2,2
6,1,114,0,254,0,114000000,0,0,57,0,0,34,34,16,34,0,0,34,2
6,1,114,0,254,0,50666664,0,0,57,0,0,24,16,16,24,0,0,24,2
2,0,940202,5928,62,252,572170.75,337,2,1371,45,0,1,1,1,1,0,0,2,1
0,1,2858,0,254,0,14075.36621,0,0,159,0,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,45,36,17,45,0,0,45,2
6,1,114,0,254,0,76000000,0,0,57,0,0,14,14,14,14,0,0,14,2
0,0,756,354,254,252,4279.963867,2,1,76,44,0,3,1,1,13,0,0,3,2
0,1,1482,0,254,0,658666624,0,0,741,0,0,2,1,1,2,0,0,4,2
0,1,168,0,254,0,84000000,0,0,84,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,2
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,8,0,0,6,1
0,1,168,0,254,0,74666664,0,0,84,0,0,4,1,1,1,0,0,1,2
0,0,774,642,254,252,4642.828613,4,3,55,54,0,3,1,1,3,0,0,3,2
0,1,200,0,254,0,88888888,0,0,100,0,0,2,2,2,2,0,0,2,1
0,1,200,0,254,0,80000000,0,0,100,0,0,8,2,2,13,0,0,8,1
6,1,114,0,254,0,76000000,0,0,57,0,0,34,34,18,34,0,0,34,2
0,0,564,354,254,252,4016.207275,2,1,56,44,0,3,1,1,1,0,0,2,2
6,1,140,0,254,0,186666656,0,0,70,0,0,4,2,1,4,0,0,4,2
0,1,1064,0,254,0,386909088,0,0,532,0,0,2,1,1,2,0,0,3,2
0,1,18480,0,254,0,3316.659912,0,0,440,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,40,20,12,40,0,0,40,2
4,0,910,5826,62,252,4996.917969,2,3,76,486,2412,2,2,1,1,0,0,1,1
0,0,564,354,254,252,6288.31543,2,1,56,44,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,29,16,16,29,0,0,29,2
0,0,684,268,254,252,12074.91016,2,1,68,45,0,2,1,1,1,0,0,2,2
0,1,200,0,254,0,160000000,0,0,100,0,0,5,2,2,5,0,0,5,2
6,1,114,0,254,0,65142856,0,0,57,0,0,28,28,16,28,0,0,28,2
6,1,114,0,254,0,152000000,0,0,57,0,0,21,16,16,21,0,0,21,2
0,1,200,0,254,0,200000000,0,0,100,0,0,4,1,1,4,0,0,4,1
4,0,794,3634,62,252,22790.02539,2,3,79,363,1354,1,1,1,1,0,0,1,1
0,0,2516,268,254,252,24016.57422,2,1,252,45,0,3,1,1,3,0,0,3,2
0,0,1258,58418,62,252,3144.4646,6,27,52,974,0,2,1,1,2,0,0,2,1
4,0,834,10992,62,252,8075.626953,2,5,83,785,4969,1,1,1,2,0,0,1,1
6,1,114,0,254,0,152000000,0,0,57,0,0,11,11,11,11,0,0,11,2
0,1,1582,0,254,0,904000000,0,0,791,0,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,16,16,16,17,0,0,16,2
2,0,18902,1774,62,252,68881.99219,12,8,630,81,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,13818182,0,0,57,0,0,34,18,18,34,0,0,34,2
0,1,200,0,254,0,88888888,0,0,100,0,0,9,3,3,13,0,0,9,2
6,1,114,0,254,0,152000000,0,0,57,0,0,26,16,16,26,0,0,26,2
0,1,512,0,254,0,63.84193,0,0,64,0,0,1,1,1,1,0,0,1,2
0,0,590,268,254,252,10077.45508,2,1,59,45,0,7,3,1,6,0,0,6,2
6,1,114,0,254,0,152000000,0,0,57,0,0,26,17,17,26,0,0,26,2
0,1,200,0,254,0,114285712,0,0,100,0,0,6,2,2,7,0,0,6,1
6,1,114,0,254,0,228000000,0,0,57,0,0,9,9,9,9,0,0,9,2
0,1,200,0,254,0,88888888,0,0,100,0,0,12,5,5,17,0,0,12,1
0,1,200,0,254,0,114285712,0,0,100,0,0,3,1,1,3,0,0,3,2
0,0,1362,710,254,252,8411.177734,3,2,114,89,0,5,2,1,1,0,0,1,2
4,0,912,268,254,252,6279.495117,2,1,91,45,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,200000000,0,0,100,0,0,7,3,3,7,0,0,7,1
4,0,70545,612,254,252,737932.625,27,1,1176,44,0,2,1,1,1,0,0,1,1
6,1,114,0,254,0,65142856,0,0,57,0,0,33,16,16,33,0,0,33,2
0,1,5248,0,254,0,6395.964355,0,0,64,0,0,1,1,1,1,0,0,1,1
0,0,1550,268,254,252,39267.98438,2,1,155,45,0,10,2,1,8,0,0,9,2
0,0,2516,354,254,252,7591.47168,2,1,252,44,0,2,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,30,15,15,30,0,0,30,2
0,1,200,0,254,0,266666656,0,0,100,0,0,13,3,3,13,0,0,13,1
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,2
0,0,534,268,254,252,15639.03418,2,1,53,45,0,13,3,1,13,0,0,13,2
6,1,114,0,254,0,50666664,0,0,57,0,0,24,8,8,24,0,0,24,2
0,1,5248,0,254,0,14357.55957,0,0,64,0,0,1,1,1,1,0,0,1,2
4,0,1174,1142,254,252,9215.173828,2,2,117,114,98,1,1,1,1,0,0,1,1
0,2,248562,1652,254,60,85118.39063,0,0,994,69,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,31,17,17,31,0,0,31,2
0,1,200,0,254,0,88888888,0,0,100,0,0,1,1,1,1,0,0,1,1
5,0,450,28904,62,252,578.392883,1,11,45,1112,0,1,1,1,2,0,0,1,1
4,0,1636,2428,62,252,322.239563,4,6,82,152,156,6,6,6,6,0,0,6,2
4,0,16254,268,254,252,779598.75,7,1,813,45,0,1,1,1,1,0,0,1,1
3,1,136,0,254,0,60444444,0,0,68,0,0,1,1,1,1,0,0,1,2
0,0,5158,716,254,252,37373.80859,4,2,368,90,0,6,1,1,2,0,0,2,2
6,1,114,0,254,0,50666664,0,0,57,0,0,34,18,18,34,0,0,34,2
0,1,200,0,254,0,88888888,0,0,100,0,0,6,2,2,6,0,0,6,1
0,1,200,0,254,0,266666656,0,0,100,0,0,7,1,1,7,0,0,7,1
0,1,168,0,254,0,42000000,0,0,84,0,0,32,1,1,1,0,0,1,2
6,1,114,0,254,0,91200000,0,0,57,0,0,20,20,11,20,0,0,20,2
0,1,200,0,254,0,100000000,0,0,100,0,0,4,1,1,4,0,0,4,1
6,1,114,0,254,0,228000000,0,0,57,0,0,22,17,17,22,0,0,22,2
6,1,114,0,254,0,152000000,0,0,57,0,0,33,33,17,33,0,0,33,2
0,1,180,0,254,0,80000000,0,0,90,0,0,10,8,8,10,0,0,10,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,1
0,1,1064,0,254,0,1064000000,0,0,532,0,0,24,6,1,23,0,0,23,2
0,1,200,0,254,0,160000000,0,0,100,0,0,6,3,3,6,0,0,6,1
4,0,894,268,254,252,27913.83203,2,1,89,45,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,13,13,13,13,0,0,13,2
6,1,114,0,254,0,152000000,0,0,57,0,0,27,9,9,27,0,0,27,2
0,0,564,354,254,252,5895.930664,2,1,56,44,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,114285712,0,0,100,0,0,6,2,2,6,0,0,6,1
0,0,564,354,254,252,1355.776978,2,1,56,44,0,4,1,1,2,0,0,2,2
0,2,10508068,52700,254,252,1401344.75,3993,6,1315,43,0,1,2,2,2,0,0,1,1
6,1,114,0,254,0,76000000,0,0,57,0,0,40,34,18,40,0,0,40,2
0,0,564,354,254,252,3775.032471,2,1,56,44,0,2,1,1,1,0,0,1,2
0,0,1178,1752,62,252,12096.96094,3,3,98,175,200,1,1,1,1,0,0,1,1
6,1,114,0,254,0,152000000,0,0,57,0,0,26,17,17,26,0,0,26,2
0,0,1394,830,254,252,12638.38672,3,2,116,83,0,1,1,1,1,0,0,1,2
5,0,364,1668,62,252,2941.810547,1,2,46,209,0,1,1,1,2,0,0,1,1
6,1,114,0,254,0,114000000,0,0,57,0,0,26,26,13,26,0,0,26,2
4,0,1750,1066,254,252,13638.29688,2,2,175,133,98,1,1,1,1,0,0,1,1
4,0,68197,612,254,252,633243.875,27,1,1137,44,0,1,1,1,2,0,0,1,2
6,1,114,0,254,0,228000000,0,0,57,0,0,33,33,17,33,0,0,33,2
6,1,114,0,254,0,76000000,0,0,57,0,0,27,14,14,27,0,0,27,2
1,0,660,682,254,252,4531.543457,3,4,47,57,0,3,1,1,3,0,0,3,2
0,2,248562,1652,254,60,85118.39063,0,0,994,69,0,1,1,1,1,0,0,1,1
4,0,2048,239011,62,252,3598.206543,2,88,54,1313,0,1,1,1,1,0,0,2,1
6,1,114,0,254,0,57000000,0,0,57,0,0,16,16,16,16,0,0,16,2
4,0,818,1242,62,252,11083.10254,2,2,82,155,0,1,1,1,1,0,0,1,1
9,0,14718,2888730,62,252,7612.770996,7,1070,43,1347,0,1,1,1,7,0,0,1,1
0,1,200,0,254,0,266666656,0,0,100,0,0,6,1,1,6,0,0,6,2
6,1,114,0,254,0,57000000,0,0,57,0,0,19,19,11,19,0,0,19,2
6,1,114,0,254,0,57000000,0,0,57,0,0,34,25,14,34,0,0,34,2
6,1,114,0,254,0,50666664,0,0,57,0,0,32,19,11,32,0,0,32,2
6,1,114,0,254,0,50666664,0,0,57,0,0,25,25,14,25,0,0,25,2
2,0,382371,3570,62,252,583001.125,149,8,1258,56,0,1,1,1,1,0,0,1,1
4,0,814,950,62,252,7071.561035,2,2,81,119,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,114000000,0,0,57,0,0,32,16,8,32,0,0,32,2
0,0,2026,824,254,252,15579.22656,3,2,169,82,0,2,1,1,2,0,0,2,2
6,1,114,0,254,0,456000000,0,0,57,0,0,20,20,9,20,0,0,20,2
0,0,610,268,254,252,16078.84277,2,1,61,45,0,2,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,40,24,12,41,0,0,40,2
0,1,200,0,254,0,88888888,0,0,100,0,0,4,2,2,4,0,0,4,1
0,0,622,268,254,252,6209.423828,2,1,62,45,0,8,2,1,4,0,0,4,2
9,0,1456,115264,62,252,11767.25684,7,50,46,1108,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,88888888,0,0,100,0,0,2,2,2,2,0,0,2,1
0,4,16320,0,254,0,2316.932373,0,0,272,0,0,1,1,1,3,0,0,1,1
4,0,978,4618,62,252,23998.17383,2,3,98,462,1851,1,1,1,1,0,0,1,1
0,1,168,0,254,0,112000000,0,0,84,0,0,1,1,1,1,0,0,1,2
3,1,138,0,254,0,69000000,0,0,69,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,32,7,5,32,0,0,32,2
6,1,114,0,254,0,456000000,0,0,57,0,0,21,16,16,21,0,0,21,2
0,1,200,0,254,0,400000000,0,0,100,0,0,3,1,1,3,0,0,3,1
0,1,360,0,254,0,2091.298828,0,0,90,0,0,10,10,10,10,0,0,10,1
9,0,972,4148,62,252,2503.192627,7,9,49,173,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,23,16,16,23,0,0,23,2
6,1,114,0,254,0,57000000,0,0,57,0,0,15,14,14,15,0,0,15,2
0,1,200,0,254,0,160000000,0,0,100,0,0,2,1,1,2,0,0,2,1
6,1,114,0,254,0,228000000,0,0,57,0,0,16,16,16,16,0,0,16,2
0,0,824,354,254,252,5251.293945,2,1,82,44,0,7,3,3,6,0,0,9,2
0,1,200,0,254,0,133333328,0,0,100,0,0,1,1,1,1,0,0,1,1
4,0,958,268,254,252,31139.07422,2,1,96,45,0,1,1,1,1,0,0,1,1
0,0,578,268,254,252,11698.95996,2,0,58,45,0,13,5,4,13,0,0,13,2
1,0,1170,1634,62,252,6369.858398,7,9,53,74,0,1,1,1,2,1,1,1,1
0,0,564,354,254,252,3520.672119,2,1,56,44,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,114000000,0,0,57,0,0,16,10,4,16,0,0,16,2
4,0,504,354,254,252,4267.694336,2,1,50,44,0,6,1,1,6,0,0,6,2
6,1,114,0,254,0,50666664,0,0,57,0,0,26,17,17,26,0,0,26,2
0,0,756,268,254,252,10900.75293,2,1,76,45,0,4,1,1,3,0,0,3,2
6,1,114,0,254,0,152000000,0,0,57,0,0,31,25,11,31,0,0,31,2
0,1,200,0,254,0,80000000,0,0,100,0,0,3,1,1,3,0,0,3,1
4,0,758,1180,62,252,24514.44336,2,2,76,148,190,1,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,25,16,16,25,0,0,25,2
6,1,114,0,254,0,50666664,0,0,57,0,0,20,16,16,20,0,0,20,2
0,1,168,0,254,0,134400000,0,0,84,0,0,1,1,1,1,0,0,1,2
0,0,564,354,254,252,6286.525391,2,1,56,44,0,1,1,1,1,0,0,1,2
4,0,1122,354,254,252,14778.39746,2,1,112,44,0,2,1,1,1,0,0,1,1
0,1,1984,0,254,0,1587200000,0,0,992,0,0,5,4,2,5,0,0,5,2
6,1,114,0,254,0,152000000,0,0,57,0,0,5,5,5,5,0,0,5,2
0,0,952,622,254,252,9686.15918,4,4,68,52,0,6,1,1,1,0,0,1,1
0,1,2184,0,254,0,1326.921387,0,0,52,0,0,1,1,1,1,0,0,1,1
0,0,1022,2470,62,252,6965.34375,6,7,57,137,0,1,1,1,1,0,0,1,1
0,0,1178,54422,62,252,11583.78711,6,26,54,972,0,2,1,1,1,0,0,1,1
6,1,114,0,254,0,57000000,0,0,57,0,0,26,16,7,26,0,0,26,2
6,1,114,0,254,0,57000000,0,0,57,0,0,20,17,17,20,0,0,20,2
2,0,58576,1988,62,252,132085.9063,27,8,945,71,0,1,1,1,1,0,0,1,1
0,1,338,0,254,0,150222224,0,0,169,0,0,2,1,1,1,0,0,1,2
0,1,200,0,254,0,266666656,0,0,100,0,0,6,3,3,6,0,0,6,1
0,0,534,268,254,252,9758.448242,2,1,53,45,0,2,1,1,2,0,0,2,2
0,1,200,0,254,0,88888888,0,0,100,0,0,10,2,2,10,0,0,10,2
0,1,400,0,254,0,1679.57251,0,0,100,0,0,6,1,1,6,0,0,6,1
6,1,114,0,254,0,76000000,0,0,57,0,0,31,17,17,31,0,0,31,2
6,1,114,0,254,0,50666664,0,0,57,0,0,26,16,16,26,0,0,26,2
0,0,540,354,254,252,7256.276367,2,1,54,44,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,33,33,17,33,0,0,33,2
0,1,200,0,254,0,30769232,0,0,100,0,0,5,2,2,5,0,0,5,1
0,1,1064,0,254,0,2128000000,0,0,532,0,0,2,1,1,1,0,0,4,2
0,0,17310,354,254,252,185883.2813,7,1,866,44,0,2,1,1,3,0,0,5,2
0,0,3292,536,254,252,768.244324,6,1,165,45,0,5,2,2,3,0,0,3,2
0,1,200,0,254,0,114285712,0,0,100,0,0,6,1,1,8,0,0,6,1
0,0,590,268,254,252,6629.544434,1,0,59,45,0,3,2,2,3,0,0,3,2
0,1,200,0,254,0,200000000,0,0,100,0,0,9,3,3,13,0,0,9,1
4,0,1652,2398,62,252,249.090546,4,6,83,150,249,5,4,4,5,0,0,5,2
0,1,1064,0,254,0,425600000,0,0,532,0,0,2,1,1,2,0,0,2,2
0,0,68185,612,254,252,561627,27,1,1136,44,0,2,1,1,2,0,0,2,2
0,0,564,354,254,252,3320.35376,2,1,56,44,0,3,1,1,1,0,0,1,2
4,0,1084,268,254,252,17233.04492,2,1,108,45,0,1,1,1,1,0,0,1,1
0,0,564,354,254,252,2943.421875,2,1,56,44,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,3,0,0,3,2
6,1,114,0,254,0,45600000,0,0,57,0,0,34,16,16,34,0,0,34,2
0,0,564,354,254,252,4977.189941,2,1,56,44,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,1,1,4,0,0,3,1
6,1,114,0,254,0,57000000,0,0,57,0,0,34,16,16,34,0,0,34,2
0,1,168,0,254,0,74666664,0,0,84,0,0,1,1,1,1,0,0,1,2
4,0,932,268,254,252,12135.85254,2,1,93,45,0,1,1,1,10,0,0,1,1
0,0,1174,39118,62,252,2835.478516,6,20,53,889,0,4,1,1,1,0,0,1,1
9,0,936,2810,62,252,3577.643066,7,8,47,141,0,1,1,1,1,0,0,1,1
6,2,146,490,62,252,802.065552,0,0,73,245,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,65142856,0,0,57,0,0,28,17,17,28,0,0,28,2
6,1,114,0,254,0,114000000,0,0,57,0,0,27,27,13,27,0,0,27,2
0,1,200,0,254,0,266666656,0,0,100,0,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,152000000,0,0,57,0,0,28,18,18,28,0,0,28,2
5,0,364,3754,62,252,2485.563477,1,3,46,375,0,1,1,1,2,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,30,12,12,30,0,0,30,2
6,1,114,0,254,0,91200000,0,0,57,0,0,17,17,17,17,0,0,17,2
6,1,114,0,254,0,152000000,0,0,57,0,0,32,16,16,32,0,0,32,2
2,0,9832,1694,62,252,86833.61719,9,8,410,85,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,34,16,16,34,0,0,34,2
2,0,368665,3666,62,252,572875.0625,140,8,1289,59,0,1,1,1,1,0,0,1,1
0,0,3240,476398,62,252,3971.391357,6,185,46,1274,0,4,1,1,3,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,2
0,1,200,0,254,0,88888888,0,0,100,0,0,1,1,1,1,0,0,1,1
0,1,104,0,254,0,46222220,0,0,52,0,0,3,1,1,2,0,0,2,2
0,0,1282,268,254,252,20917.40234,2,1,128,45,0,4,2,1,4,0,0,4,2
5,0,364,790,62,252,551.366211,1,2,46,99,0,1,1,1,2,0,0,1,1
0,0,542,268,254,252,9775.567383,2,1,54,45,0,3,1,1,2,0,0,3,2
6,1,114,0,254,0,57000000,0,0,57,0,0,15,12,12,15,0,0,15,2
0,1,200,0,254,0,100000000,0,0,100,0,0,3,2,2,3,0,0,3,1
0,1,82,0,254,0,32800000,0,0,41,0,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,91200000,0,0,57,0,0,34,34,16,34,0,0,34,2
6,1,114,0,254,0,50666664,0,0,57,0,0,27,17,17,27,0,0,27,2
0,0,994,826,254,252,5962.191895,3,2,83,83,0,6,1,1,3,0,0,3,2
6,1,114,0,254,0,57000000,0,0,57,0,0,27,5,3,27,0,0,27,2
6,1,114,0,254,0,152000000,0,0,57,0,0,24,1,1,24,0,0,24,2
0,0,1514,834,254,252,18430.91602,3,2,126,83,0,4,2,1,4,0,0,4,2
0,0,490,268,254,252,5066.825195,2,1,49,45,0,5,1,1,5,0,0,5,2
0,1,200,0,254,0,88888888,0,0,100,0,0,9,5,5,13,0,0,9,1
6,1,114,0,254,0,50666664,0,0,57,0,0,20,16,16,20,0,0,20,2
4,0,344398,1988,254,252,567579.5,133,1,1266,43,0,1,1,1,1,0,0,1,1
0,1,200,0,254,0,133333328,0,0,100,0,0,5,2,2,5,0,0,5,1
0,0,688,268,254,252,9422.52832,1,0,69,45,0,3,2,2,3,0,0,3,2
4,0,916,21938,62,252,10331.78516,2,9,76,997,10244,1,1,1,1,0,0,1,1
4,0,878,1314,62,252,4218.869141,2,2,88,131,211,1,2,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,26,16,16,26,0,0,26,2
6,1,114,0,254,0,228000000,0,0,57,0,0,33,17,17,33,0,0,33,2
0,1,180,0,254,0,180000000,0,0,90,0,0,3,3,2,2,0,0,2,1
6,1,114,0,254,0,57000000,0,0,57,0,0,28,17,17,28,0,0,28,2
6,1,114,0,254,0,50666664,0,0,57,0,0,27,16,16,27,0,0,27,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,4,0,0,3,1
6,1,114,0,254,0,152000000,0,0,57,0,0,21,18,18,21,0,0,21,2
0,0,564,354,254,252,2628.872314,2,1,56,44,0,6,1,1,1,0,0,1,2
6,1,114,0,254,0,76000000,0,0,57,0,0,17,17,17,17,0,0,17,2
0,1,200,0,254,0,266666656,0,0,100,0,0,6,2,2,6,0,0,6,1
4,0,802,2052,62,252,6103.970703,2,2,67,257,704,1,1,1,1,0,0,5,1
0,0,1512,536,254,252,354.890808,6,1,76,45,0,4,3,2,4,0,0,4,2
9,0,3388,502795,62,252,4052.0354,7,197,45,1263,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,29,13,13,29,0,0,29,2
4,0,1536,1642,62,252,7005.612793,2,2,154,164,0,2,1,1,2,0,0,2,1
0,1,168,0,254,0,61090908,0,0,84,0,0,5,2,2,2,0,0,2,2
6,1,114,0,254,0,152000000,0,0,57,0,0,19,16,16,19,0,0,19,2
0,1,200,0,254,0,88888888,0,0,100,0,0,6,3,3,6,0,0,6,1
6,1,114,0,254,0,152000000,0,0,57,0,0,17,17,17,17,0,0,17,2
0,1,200,0,254,0,160000000,0,0,100,0,0,7,4,4,7,0,0,7,1
6,1,114,0,254,0,50666664,0,0,57,0,0,36,8,5,36,0,0,36,2
0,0,1442,102092,62,252,11878.22852,6,44,52,1110,0,2,1,1,1,0,0,1,1
0,1,200,0,254,0,88888888,0,0,100,0,0,4,1,1,4,0,0,4,1
2,0,4821,1846,62,252,21685.13867,9,8,201,84,0,1,1,1,1,0,0,3,1
6,1,114,0,254,0,152000000,0,0,57,0,0,31,31,16,31,0,0,31,2
0,1,5248,0,254,0,12832.29395,0,0,64,0,0,1,1,1,1,0,0,1,1
4,0,814,1530,62,252,7982.108398,2,2,81,153,311,1,1,1,1,0,0,1,1
0,1,200,0,254,0,100000000,0,0,100,0,0,5,2,2,5,0,0,5,2
0,1,1890,0,254,0,13228.30664,0,0,45,0,0,1,1,1,1,0,0,1,1
0,2,303030,14964,254,252,40459.91797,315,0,481,43,0,6,1,1,4,0,0,6,1
6,1,114,0,254,0,57000000,0,0,57,0,0,33,16,16,33,0,0,33,2
0,1,1064,0,254,0,851200000,0,0,532,0,0,4,2,2,4,0,0,4,2
4,0,77159,526,254,252,205701.6563,39,1,1169,44,0,1,1,1,1,0,0,1,1
9,0,960,5652,62,252,4772.732422,7,9,48,257,0,2,1,1,1,0,0,1,1
6,1,114,0,254,0,45600000,0,0,57,0,0,32,16,8,32,0,0,32,2
0,1,360,0,254,0,1656.083618,0,0,90,0,0,1,1,1,1,0,0,1,1
0,0,738,268,254,252,9298.553711,2,1,74,45,0,6,1,1,6,0,0,6,2
4,0,830,3902,62,252,9766.621094,2,3,83,325,1449,1,1,1,1,0,0,1,1
6,1,114,0,254,0,91200000,0,0,57,0,0,27,10,10,27,0,0,27,2
6,1,114,0,254,0,152000000,0,0,57,0,0,26,26,13,26,0,0,26,2
6,1,114,0,254,0,152000000,0,0,57,0,0,33,33,16,33,0,0,33,2
6,1,114,0,254,0,50666664,0,0,57,0,0,18,18,18,18,0,0,18,2
6,1,114,0,254,0,76000000,0,0,57,0,0,23,23,13,23,0,0,23,2
4,0,1186,354,254,252,8917.183594,2,1,119,44,0,1,1,1,1,0,0,1,2
6,1,114,0,254,0,50666664,0,0,57,0,0,23,16,16,23,0,0,23,2
6,1,114,0,254,0,91200000,0,0,57,0,0,33,33,16,33,0,0,33,2
6,1,114,0,254,0,152000000,0,0,57,0,0,14,14,14,14,0,0,14,2
0,0,2742,3716,62,252,5897.382812,7,7,137,169,0,5,1,1,1,0,0,2,1
6,1,114,0,254,0,50666664,0,0,57,0,0,25,8,8,25,0,0,25,2
6,1,114,0,254,0,45600000,0,0,57,0,0,24,18,18,24,0,0,24,2
0,1,176,0,254,0,78222216,0,0,88,0,0,6,1,1,1,0,0,1,2
0,1,1064,0,254,0,425600000,0,0,532,0,0,2,1,1,2,0,0,2,2
6,1,114,0,254,0,50666664,0,0,57,0,0,36,29,15,36,0,0,36,2
6,1,114,0,254,0,456000000,0,0,57,0,0,33,18,18,33,0,0,33,2
6,1,114,0,254,0,228000000,0,0,57,0,0,26,17,17,26,0,0,26,2
0,0,534,268,254,252,6286.698242,2,1,53,45,0,3,1,1,3,0,0,3,2
0,0,5154,730,254,252,38726.10938,4,2,368,91,0,8,1,1,2,0,0,2,2
0,1,60,0,0,0,0,0,0,60,0,0,2,1,1,2,0,0,2,2
0,1,1064,0,254,0,386909088,0,0,532,0,0,3,1,1,3,0,0,3,2
0,0,564,354,254,252,6044.659668,2,1,56,44,0,3,1,1,1,0,0,1,2
0,1,200,0,254,0,100000000,0,0,100,0,0,7,3,3,7,0,0,7,1
0,1,200,0,254,0,266666656,0,0,100,0,0,3,1,1,3,0,0,3,2
4,0,988,35708,62,252,10325.91895,2,14,71,1116,16937,1,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,22,17,17,22,0,0,22,2
5,0,364,702,62,252,1694.402222,1,2,46,88,0,2,1,1,2,0,0,2,1
0,1,1280,0,254,0,316.944336,0,0,64,0,0,1,1,1,1,0,0,1,1
0,1,18480,0,254,0,3316.659912,0,0,440,0,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,114000000,0,0,57,0,0,13,13,13,13,0,0,13,2
0,0,4194,354,254,252,27669.60938,3,1,350,44,0,5,1,1,2,0,0,2,2
6,1,114,0,254,0,91200000,0,0,57,0,0,4,4,4,4,0,0,4,2
4,0,2550,354,254,252,41222.48438,2,1,255,44,0,10,2,1,9,0,0,9,2
4,0,2974,268,254,252,99571.78906,2,1,297,45,0,3,1,1,1,0,0,1,1
6,1,114,0,254,0,50666664,0,0,57,0,0,17,17,17,17,0,0,17,2
4,0,52659,440,254,252,830093.75,21,1,1097,44,0,1,1,1,1,0,0,1,1
6,1,114,0,254,0,114000000,0,0,57,0,0,26,26,13,26,0,0,26,2
0,1,104,0,254,0,416000000,0,0,52,0,0,2,1,1,2,0,0,2,2
6,1,114,0,254,0,57000000,0,0,57,0,0,23,16,16,23,0,0,23,2
6,1,114,0,254,0,50666664,0,0,57,0,0,19,17,17,19,0,0,19,2
0,1,200,0,254,0,88888888,0,0,100,0,0,3,2,2,6,0,0,3,1
0,1,180,0,254,0,80000000,0,0,90,0,0,4,2,2,3,0,0,3,1
0,0,564,354,254,252,3193.020508,2,1,56,44,0,1,1,1,1,0,0,1,2
0,1,200,0,254,0,100000000,0,0,100,0,0,9,4,4,13,0,0,9,1
0,0,1628,130072,62,252,6413.552246,6,55,51,1141,0,1,1,1,1,0,0,1,1
4,0,906,268,254,252,13733.96289,2,1,91,45,0,2,1,1,2,0,0,2,2
0,1,200,0,254,0,100000000,0,0,100,0,0,6,2,2,6,0,0,6,1
0,1,200,0,254,0,80000000,0,0,100,0,0,7,3,3,10,0,0,7,1
